Temps,Position X,Position Y,Position Z
170,3851,0,0,0
170,3915,0,0,0
170,3979,0,0,0
170,4044,0,0,0
170,411,0,0,0
170,4172,0,0,0
170,4255,0,0,0
170,432,0,0,0
170,4389,0,0,0
170,4451,0,0,0
170,4518,0,0,0
170,4585,0,0,0
170,4648,0,0,0
170,4718,0,0,0
170,4781,0,0,0
170,4848,0,0,0
170,4911,0,0,0
170,4975,0,0,0
170,5043,0,0,0
170,5107,0,0,0
170,5206,0,0,0
170,527,0,0,0
170,5336,0,0,0
170,5401,0,0,0
170,5465,0,0,0
170,5529,0,0,0
170,5593,0,0,0
170,5657,0,0,0
170,5727,0,0,0
170,5789,0,0,0
170,5854,0,0,0
170,592,0,0,0
170,5983,0,0,0
170,6048,0,0,0
170,611,0,0,0
170,6174,0,0,0
170,6237,0,0,0
170,63,0,0,0
170,6368,0,0,0
170,6432,0,0,0
170,6496,0,0,0
170,656,0,0,0
170,6623,0,0,0
170,6692,0,0,0
170,6755,0,0,0
170,6819,0,0,0
170,6884,0,0,0
170,6948,0,0,0
170,7014,0,0,0
170,7077,0,0,0
170,7141,0,0,0
170,7204,0,0,0
170,727,0,0,0
170,7334,0,0,0
170,7399,0,0,0
170,7464,0,0,0
170,7529,0,0,0
170,7592,0,0,0
170,7654,0,0,0
170,7719,0,0,0
170,7781,0,0,0
170,7843,0,0,0
170,7905,0,0,0
170,797,0,0,0
170,8035,0,0,0
170,8097,0,0,0
170,8161,0,0,0
170,8229,0,0,0
170,8294,0,0,0
170,8357,0,0,0
170,8419,0,0,0
170,8485,0,0,0
170,8551,0,0,0
170,8614,0,0,0
170,8677,0,0,0
170,8741,0,0,0
170,8805,0,0,0
170,8867,0,0,0
170,8931,0,0,0
170,8994,0,0,0
170,906,0,0,0
170,9122,0,0,0
170,9183,0,0,0
170,9248,0,0,0
170,9312,0,0,0
170,9376,0,0,0
170,9439,0,0,0
170,9505,0,0,0
170,9571,0,0,0
170,9634,0,0,0
170,97,0,0,0
170,9764,0,0,0
170,9828,0,0,0
170,9892,0,0,0
170,9955,0,0,0
171,0019,0,0,0
171,0083,0,0,0
171,015,0,0,0
171,0214,0,0,0
171,028,0,0,0
171,0343,0,0,0
171,0408,0,0,0
171,0471,0,0,0
171,0534,0,0,0
171,0595,0,0,0
171,0657,0,0,0
171,0721,0,0,0
171,0784,0,0,0
171,085,0,0,0
171,0915,0,0,0
171,0977,0,0,0
171,1041,0,0,0
171,1103,0,0,0
171,1169,0,0,0
171,1233,0,0,0
171,1296,0,0,0
171,1364,0,0,0
171,1426,0,0,0
171,149,0,0,0
171,1555,0,0,0
171,1617,0,0,0
171,168,0,0,0
171,1742,0,0,0
171,1808,0,0,0
171,1873,0,0,0
171,1936,0,0,0
171,2001,0,0,0
171,2067,0,0,0
171,2136,0,0,0
171,2206,0,0,0
171,227,0,0,0
171,2333,0,0,0
171,2404,0,0,0
171,2474,0,0,0
171,2547,0,0,0
171,2611,0,0,0
171,2676,0,0,0
171,2739,0,0,0
171,2802,0,0,0
171,2867,0,0,0
171,2931,0,0,0
171,2994,0,0,0
171,3058,0,0,0
171,3123,0,0,0
171,3189,0,0,0
171,3252,0,0,0
171,3317,0,0,0
171,3383,0,0,0
171,3449,0,0,0
171,3513,0,0,0
171,3575,0,0,0
171,364,0,0,0
171,3703,0,0,0
171,3767,0,0,0
171,3831,0,0,0
171,3899,0,0,0
171,3963,0,0,0
171,4027,0,0,0
171,4092,0,0,0
171,4155,0,0,0
171,4225,0,0,0
171,4288,0,0,0
171,4354,0,0,0
171,4418,0,0,0
171,448,0,0,0
171,4543,0,0,0
171,4606,0,0,0
171,4671,0,0,0
171,4738,0,0,0
171,483,0,0,0
171,4898,0,0,0
171,4961,0,0,0
171,5023,0,0,0
171,5086,0,0,0
171,5147,0,0,0
171,5209,0,0,0
171,5274,0,0,0
171,5338,0,0,0
171,5405,0,0,0
171,5474,0,0,0
171,5539,0,0,0
171,5603,0,0,0
171,5666,0,0,0
171,5732,0,0,0
171,5795,0,0,0
171,5857,0,0,0
171,5921,0,0,0
171,5986,0,0,0
171,6056,0,0,0
171,6119,0,0,0
171,6184,0,0,0
171,6248,0,0,0
171,631,0,0,0
171,6375,0,0,0
171,6439,0,0,0
171,6507,0,0,0
171,6574,0,0,0
171,6637,0,0,0
171,6709,0,0,0
171,6773,0,0,0
171,6841,0,0,0
171,6905,0,0,0
171,6969,0,0,0
171,7035,0,0,0
171,71,0,0,0
171,7164,0,0,0
171,723,0,0,0
171,7294,0,0,0
171,7362,0,0,0
171,7426,0,0,0
171,7489,0,0,0
171,7555,0,0,0
171,7618,0,0,0
171,7683,0,0,0
171,775,0,0,0
171,7813,0,0,0
171,7876,0,0,0
171,7938,0,0,0
171,8,0,0,0
171,8063,0,0,0
171,8124,0,0,0
171,8187,0,0,0
171,8249,0,0,0
171,8311,0,0,0
171,8374,0,0,0
171,8436,0,0,0
171,8497,0,0,0
171,8562,0,0,0
171,8624,0,0,0
171,8686,0,0,0
171,8748,0,0,0
171,881,0,0,0
171,8874,0,0,0
171,894,0,0,0
171,9008,0,0,0
171,9074,0,0,0
171,9137,0,0,0
171,9202,0,0,0
171,9266,0,0,0
171,933,0,0,0
171,9395,0,0,0
171,9457,0,0,0
171,9523,0,0,0
171,9587,0,0,0
171,9649,0,0,0
171,9715,0,0,0
171,9777,0,0,0
171,9842,0,0,0
171,9908,0,0,0
171,9969,0,0,0
172,0034,0,0,0
172,0096,0,0,0
172,0159,0,0,0
172,0223,0,0,0
172,0286,0,0,0
172,035,0,0,0
172,0413,0,0,0
172,0474,0,0,0
172,0543,0,0,0
172,0608,0,0,0
172,067,0,0,0
172,0734,0,0,0
172,0797,0,0,0
172,0862,0,0,0
172,0924,0,0,0
172,0984,0,0,0
172,1046,0,0,0
172,111,0,0,0
172,1173,0,0,0
172,1238,0,0,0
172,13,0,0,0
172,1365,0,0,0
172,1427,0,0,0
172,1488,0,0,0
172,1553,0,0,0
172,1616,0,0,0
172,168,0,0,0
172,1743,0,0,0
172,1807,0,0,0
172,1872,0,0,0
172,1937,0,0,0
172,2002,0,0,0
172,2067,0,0,0
172,2131,0,0,0
172,2197,0,0,0
172,2259,0,0,0
172,2325,0,0,0
172,2392,0,0,0
172,2458,0,0,0
172,2524,0,0,0
172,2589,0,0,0
172,2654,0,0,0
172,2719,0,0,0
172,2782,0,0,0
172,2846,0,0,0
172,2913,0,0,0
172,2978,0,0,0
172,3044,0,0,0
172,3109,0,0,0
172,3176,0,0,0
172,3242,0,0,0
172,3305,0,0,0
172,3372,0,0,0
172,3436,0,0,0
172,3501,0,0,0
172,3565,0,0,0
172,3629,0,0,0
172,3699,0,0,0
172,3762,0,0,0
172,3828,0,0,0
172,3895,0,0,0
172,3962,0,0,0
172,4025,0,0,0
172,4088,0,0,0
172,4152,0,0,0
172,4216,0,0,0
172,4284,0,0,0
172,4349,0,0,0
172,4418,0,0,0
172,4483,0,0,0
172,4584,0,0,0
172,4648,0,0,0
172,4715,0,0,0
172,4781,0,0,0
172,4845,0,0,0
172,4913,0,0,0
172,4977,0,0,0
172,5044,0,0,0
172,5109,0,0,0
172,5172,0,0,0
172,5238,0,0,0
172,5304,0,0,0
172,537,0,0,0
172,5435,0,0,0
172,5499,0,0,0
172,5567,0,0,0
172,5632,0,0,0
172,5702,0,0,0
172,5767,0,0,0
172,5834,0,0,0
172,5902,0,0,0
172,5965,0,0,0
172,6031,0,0,0
172,6098,0,0,0
172,616,0,0,0
172,6226,0,0,0
172,629,0,0,0
172,6356,0,0,0
172,6424,0,0,0
172,6497,0,0,0
172,6564,0,0,0
172,663,0,0,0
172,67,0,0,0
172,6771,0,0,0
172,6834,0,0,0
172,6901,0,0,0
172,6966,0,0,0
172,7032,0,0,0
172,7097,0,0,0
172,7163,0,0,0
172,7229,0,0,0
172,7293,0,0,0
172,7358,0,0,0
172,7424,0,0,0
172,7488,0,0,0
172,7551,0,0,0
172,7617,0,0,0
172,7684,0,0,0
172,7753,0,0,0
172,7817,0,0,0
172,7883,0,0,0
172,7947,0,0,0
172,801,0,0,0
172,8075,0,0,0
172,8139,0,0,0
172,8207,0,0,0
172,8271,0,0,0
172,8336,0,0,0
172,8405,0,0,0
172,8472,0,0,0
172,8538,0,0,0
172,8601,0,0,0
172,8666,0,0,0
172,873,0,0,0
172,8795,0,0,0
172,8858,0,0,0
172,8925,0,0,0
172,8989,0,0,0
172,9054,0,0,0
172,912,0,0,0
172,9186,0,0,0
172,9252,0,0,0
172,9317,0,0,0
172,9383,0,0,0
172,9447,0,0,0
172,9511,0,0,0
172,9577,0,0,0
172,964,0,0,0
172,9709,0,0,0
172,9779,0,0,0
172,9851,0,0,0
172,9919,0,0,0
172,9982,0,0,0
173,0049,0,0,0
173,0113,0,0,0
173,018,0,0,0
173,0245,0,0,0
173,0311,0,0,0
173,0381,0,0,0
173,0445,0,0,0
173,051,0,0,0
173,0578,0,0,0
173,0643,0,0,0
173,0707,0,0,0
173,0772,0,0,0
173,0843,0,0,0
173,0911,0,0,0
173,0975,0,0,0
173,1041,0,0,0
173,1108,0,0,0
173,1173,0,0,0
173,1239,0,0,0
173,1304,0,0,0
173,1372,0,0,0
173,1439,0,0,0
173,1502,0,0,0
173,1747,0,0,0
173,1866,0,0,0
173,1953,0,0,0
173,2025,0,0,0
173,2092,0,0,0
173,2155,0,0,0
173,222,0,0,0
173,2286,0,0,0
173,2352,0,0,0
173,2418,0,0,0
173,2486,0,0,0
173,2555,0,0,0
173,2626,0,0,0
173,2696,0,0,0
173,2764,0,0,0
173,2829,0,0,0
173,2895,0,0,0
173,296,0,0,0
173,3026,0,0,0
173,3093,0,0,0
173,3159,0,0,0
173,3226,0,0,0
173,3292,0,0,0
173,3357,0,0,0
173,3422,0,0,0
173,3487,0,0,0
173,3554,0,0,0
173,362,0,0,0
173,3685,0,0,0
173,3753,0,0,0
173,3818,0,0,0
173,3886,0,0,0
173,3953,0,0,0
173,4018,0,0,0
173,4084,0,0,0
173,4149,0,0,0
173,4212,0,0,0
173,4279,0,0,0
173,4342,0,0,0
173,4409,0,0,0
173,4473,0,0,0
173,454,0,0,0
173,4606,0,0,0
173,467,0,0,0
173,4737,0,0,0
173,4837,0,0,0
173,4904,0,0,0
173,4969,0,0,0
173,5037,0,0,0
173,5104,0,0,0
173,5168,0,0,0
173,5234,0,0,0
173,5299,0,0,0
173,5367,0,0,0
173,5433,0,0,0
173,5498,0,0,0
173,5564,0,0,0
173,5632,0,0,0
173,5697,0,0,0
173,5762,0,0,0
173,5827,0,0,0
173,5895,0,0,0
173,5962,0,0,0
173,6026,0,0,0
173,6091,0,0,0
173,6156,0,0,0
173,6222,0,0,0
173,6288,0,0,0
173,6351,0,0,0
173,6418,0,0,0
173,6482,0,0,0
173,6547,0,0,0
173,6613,0,0,0
173,6678,0,0,0
173,6747,0,0,0
173,6811,0,0,0
173,6878,0,0,0
173,6944,0,0,0
173,7009,0,0,0
173,7074,0,0,0
173,7137,0,0,0
173,7204,0,0,0
173,7269,0,0,0
173,7334,0,0,0
173,74,0,0,0
173,7464,0,0,0
173,7527,0,0,0
173,7591,0,0,0
173,7653,0,0,0
173,7716,0,0,0
173,778,0,0,0
173,7841,0,0,0
173,791,0,0,0
173,7976,0,0,0
173,804,0,0,0
173,8103,0,0,0
173,8165,0,0,0
173,8234,0,0,0
173,8298,0,0,0
173,8365,0,0,0
173,843,0,0,0
173,8496,0,0,0
173,8573,0,0,0
173,8645,0,0,0
173,8718,0,0,0
173,8785,0,0,0
173,8853,0,0,0
173,8918,0,0,0
173,8996,0,0,0
173,9069,0,0,0
173,914,0,0,0
173,9215,0,0,0
173,9289,0,0,0
173,9357,0,0,0
173,9427,0,0,0
173,9494,0,0,0
173,9567,0,0,0
173,9632,0,0,0
173,9702,0,0,0
173,9773,0,0,0
173,9842,0,0,0
173,9911,0,0,0
173,9979,0,0,0
174,0051,0,0,0
174,0114,0,0,0
174,0181,0,0,0
174,0252,0,0,0
174,032,0,0,0
174,0392,0,0,0
174,0462,0,0,0
174,0532,0,0,0
174,0604,0,0,0
174,0677,0,0,0
174,0745,0,0,0
174,0812,0,0,0
174,0882,0,0,0
174,095,0,0,0
174,1016,0,0,0
174,1091,0,0,0
174,1158,0,0,0
174,1236,0,0,0
174,1304,0,0,0
174,1374,0,0,0
174,1447,0,0,0
174,1522,0,0,0
174,1595,0,0,0
174,1661,0,0,0
174,1729,0,0,0
174,1794,0,0,0
174,1867,0,0,0
174,1939,0,0,0
174,201,0,0,0
174,2082,0,0,0
174,2151,0,0,0
174,222,0,0,0
174,2288,0,0,0
174,2351,0,0,0
174,2427,0,0,0
174,25,0,0,0
174,2577,0,0,0
174,2649,0,0,0
174,2718,0,0,0
174,2786,0,0,0
174,2853,0,0,0
174,2932,0,0,0
174,3002,0,0,0
174,3074,0,0,0
174,3149,0,0,0
174,3226,0,0,0
174,3296,0,0,0
174,3364,0,0,0
174,3438,0,0,0
174,351,0,0,0
174,3582,0,0,0
174,3651,0,0,0
174,3719,0,0,0
174,3792,0,0,0
174,3862,0,0,0
174,3941,0,0,0
174,4017,0,0,0
174,4088,0,0,0
174,4158,0,0,0
174,4231,0,0,0
174,4298,0,0,0
174,4363,0,0,0
174,4435,0,0,0
174,4504,0,0,0
174,4577,0,0,0
174,4653,0,0,0
174,4725,0,0,0
174,4792,0,0,0
174,4861,0,0,0
174,494,0,0,0
174,5013,0,0,0
174,5109,0,0,0
174,5183,0,0,0
174,5282,0,0,0
174,5353,0,0,0
174,5419,0,0,0
174,5492,0,0,0
174,5566,0,0,0
174,5636,0,0,0
174,5718,0,0,0
174,5799,0,0,0
174,5877,0,0,0
174,5948,0,0,0
174,6021,0,0,0
174,6095,0,0,0
174,6168,0,0,0
174,6236,0,0,0
174,6306,0,0,0
174,6376,0,0,0
174,6447,0,0,0
174,6513,0,0,0
174,6589,0,0,0
174,6666,0,0,0
174,674,0,0,0
174,681,0,0,0
174,6879,0,0,0
174,6957,0,0,0
174,7042,0,0,0
174,7137,0,0,0
174,7217,0,0,0
174,7289,0,0,0
174,7361,0,0,0
174,7437,0,0,0
174,7519,0,0,0
174,7594,0,0,0
174,7658,0,0,0
174,7723,0,0,0
174,779,0,0,0
174,7855,0,0,0
174,7929,0,0,0
174,7996,0,0,0
174,8071,0,0,0
174,8137,0,0,0
174,8203,0,0,0
174,8269,0,0,0
174,8334,0,0,0
174,8404,0,0,0
174,847,0,0,0
174,8536,0,0,0
174,8604,0,0,0
174,8673,0,0,0
174,8748,0,0,0
174,8817,0,0,0
174,8887,0,0,0
174,895,0,0,0
174,9017,0,0,0
174,9083,0,0,0
174,9148,0,0,0
174,9217,0,0,0
174,9287,0,0,0
174,9357,0,0,0
174,943,0,0,0
174,9498,0,0,0
174,9563,0,0,0
174,9627,0,0,0
174,9691,0,0,0
174,9757,0,0,0
174,9825,0,0,0
174,9899,0,0,0
174,9975,0,0,0
175,0048,0,0,0
175,0112,0,0,0
175,0184,0,0,0
175,026,0,0,0
175,0332,0,0,0
175,0405,0,0,0
175,048,0,0,0
175,0551,0,0,0
175,0621,0,0,0
175,0694,0,0,0
175,0761,0,0,0
175,0833,0,0,0
175,09,0,0,0
175,0963,0,0,0
175,103,0,0,0
175,1096,0,0,0
175,1161,0,0,0
175,1228,0,0,0
175,1291,0,0,0
175,1362,0,0,0
175,1433,0,0,0
175,1501,0,0,0
175,1571,0,0,0
175,1637,0,0,0
175,1704,0,0,0
175,1775,0,0,0
175,1847,0,0,0
175,1926,0,0,0
175,1996,0,0,0
175,2073,0,0,0
175,2151,0,0,0
175,2223,0,0,0
175,2291,0,0,0
175,2354,0,0,0
175,2424,0,0,0
175,2491,0,0,0
175,2556,0,0,0
175,262,0,0,0
175,269,0,0,0
175,2762,0,0,0
175,2829,0,0,0
175,2899,0,0,0
175,2967,0,0,0
175,3034,0,0,0
175,3103,0,0,0
175,3168,0,0,0
175,3233,0,0,0
175,3299,0,0,0
175,3363,0,0,0
175,3439,0,0,0
175,3508,0,0,0
175,358,0,0,0
175,3649,0,0,0
175,3719,0,0,0
175,3787,0,0,0
175,3933,0,0,0
175,4013,0,0,0
175,4089,0,0,0
175,4165,0,0,0
175,4236,0,0,0
175,4303,0,0,0
175,4371,0,0,0
175,4437,0,0,0
175,4501,0,0,0
175,4568,0,0,0
175,4632,0,0,0
175,4696,0,0,0
175,4764,0,0,0
175,483,0,0,0
175,4906,0,0,0
175,4975,0,0,0
175,5082,0,0,0
